scheduler,arrived_pct,unalloc_gpu_pct,run
FGD,30.0,69.99726336123634,0
FGD,32.0,67.97987765614945,0
FGD,34.0,65.99710238248562,0
FGD,36.0,63.94687701223448,0
FGD,38.0,61.96571152607865,0
FGD,40.0,59.98696072118488,0
FGD,42.0,57.99581455247915,0
FGD,44.0,55.99195106245985,0
FGD,46.0,53.996297488731585,0
FGD,48.0,51.99066323245339,0
FGD,50.0,49.991629104958214,0
FGD,52.0,47.93882807469422,0
FGD,54.0,45.98985833869937,0
FGD,56.0,43.98406310367039,0
FGD,58.0,41.98873148744372,0
FGD,60.0,39.98921442369614,0
FGD,62.0,37.994365743721886,0
FGD,64.0,35.98873148744371,0
FGD,66.0,33.99565357372831,0
FGD,68.0,31.995331616226697,0
FGD,70.0,29.99951706374763,0
FGD,72.0,27.9956535737283,0
FGD,74.0,25.962330972311694,0
FGD,76.0,23.987282678686455,0
FGD,78.0,21.990663232453358,0
FGD,80.0,19.98551191242761,0
FGD,82.0,17.991307147456588,0
FGD,84.0,15.929491307147517,0
FGD,86.0,13.997102382485572,0
FGD,88.0,11.985672891178407,0
FGD,90.0,9.997907276239546,0
FGD,92.0,7.999195106245953,0
FGD,94.0,5.988731487443638,0
FGD,96.0,5.557147456535721,0
FGD,98.0,5.549420476497087,0
FGD,100.0,5.530746941403719,0
FGD,102.0,5.52382485511911,0
FGD,104.0,5.516902768834498,0
FGD,106.0,5.49822923374113,0
FGD,108.0,5.49227301996135,0
FGD,110.0,5.480682549903397,0
FGD,112.0,5.461043142305201,0
FGD,114.0,5.458467482292321,0
FGD,116.0,5.434642627173196,0
FGD,118.0,5.42949130714744,0
FGD,120.0,5.410495814552463,0
